PN,ProductGroup,WorkCenter,Predecessors,RawMaterial,OperationRoute,OperationRouteID,ProcessingTimes,SetupTimes,BatchInfo,ScrapRate
6042-1900-0300,,SA,"[['6001-1888-3702', 1.0], ['6001-1888-3801', 1.0], ['6042-1900-2901', 96.0]]",-,SA,21,[9.96],0,50-100-200,0
6042-1900-0400,,SA,"[['6001-1888-3702', 1.0], ['6001-1888-3801', 1.0], ['6042-1900-2701', 56.0]]",-,SA,21,[9.96],0,50-100-200,0
6042-1900-0500,,MILL,"[['6001-1888-3702', 1.0], ['6001-1888-3801', 1.0], ['6042-1900-2401', 130.0]]",-,MILL,20,[0],0,50-100-200,0.02
6042-1900-0600,,MILL,"[['6001-1888-3702', 1.0], ['6001-1888-3801', 1.0], ['6042-1900-2501', 425.0]]",-,MILL,20,[0],0,50-100-200,0.02
6042-1900-0700,,MILL,"[['6001-1888-3702', 1.0], ['6001-1888-3801', 1.0], ['6042-1900-2600', 323.0]]",-,MILL,20,[0],0,50-100-200,0.02
6042-1900-4800,,SA,"[['6001-1888-3702', 1.0], ['6001-1888-3801', 1.0], ['6042-1900-5100', 64.0]]",-,SA,21,[9.96],0,50-100-200,0
6043-1900-2700,,SA,"[['6043-2000-1300', 1.0], ['6043-2000-4900', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6043-2000-1400,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 1.483, 3.75, 2.433, 1.1333333333333333]","[10, 74.983, 10, 10, 10]",290-580-1160,0
6043-2001-1500,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 1.483, 3.75, 2.433, 1.1333333333333333]","[10, 66.117, 10, 10, 10]",290-580-1160,0
6043-2001-4000,,Phantom,"[['6043-2002-3700', 1.0], ['6043-2002-5100', 4.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6045-1700-0000,,SA,"[['1202-0001-1104', 2.0]]",-,SA,21,[9.96],0,30-60.0-120.0,0.135531136
6045-1700-0001,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.617, 1.7, 3.75, 2.433, 1.8333333333333333]","[10, 108.8, 10, 10, 10]",30-60.0-120.0,0.135531136
6045-1700-0002,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.617, 1.7, 3.75, 2.433, 1.8333333333333333]","[10, 108.8, 10, 10, 10]",30-60.0-120.0,0.135531136
6045-1900-3800,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[1.617, 2.0, 1.8333333333333333]","[10, 123.21, 10]",290-580-1160,0.006069094
6045-1901-4500,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[2.917, 4.167, 3.35]","[10, 29.972, 10]",290-580-1160,0.102857143
6045-1901-5100,,PRD,"[['6045-1902-4000', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.224
6045-1901-5101,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.224
6045-1901-8800,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 2.0, 3.75, 1.584, 1.1333333333333333]","[10, 110.425, 10, 0.708, 10]",290-580-1160,0.064102564
6045-1902-6900,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[2.417, 7.5, 3.75, 1.561, 2.7666666666666666]","[10, 174.59, 10, 2.333, 10]",290-580-1160,0.1
6045-1902-7700,,PRD,"[['6045-1901-4900', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",56-112.0-224.0,0
6045-1902-7701,,PRD,"[['6045-1901-4900', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",56-112.0-224.0,0
6045-1902-9900,,PRD,"[['6045-1901-4700', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1902-9901,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0
6045-1903-0100,,PRD,"[['6045-1901-4501', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",50-100.0-200.0,0
6045-1903-0101,,PRD,"[['6045-1901-4501', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",50-100.0-200.0,0
6045-1903-3601,,PRD,"[['6045-1903-3800', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1903-3602,,PRD,"[['6045-1903-3800', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1903-5000,,PRD,"[['6045-1900-3801', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1903-5001,,PRD,"[['6045-1900-3802', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1903-5100,,SA,"[['6045-1900-4500', 1.0]]",-,SA,21,[9.96],0,45-90.0-180.0,0.000341763
6045-1903-5101,,PRD,"[['6045-1900-4501', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",45-90.0-180.0,0.000341763
6045-1903-5102,,PRD,"[['6045-1900-4501', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",45-90.0-180.0,0.000341763
6045-1903-5200,,PRD,"[['6045-1902-4300', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1903-5201,,PRD,"[['6045-1902-4300', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1903-5300,,PRD,"[['6045-1900-2400', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.032467532
6045-1903-5400,,PRD,"[['6045-1902-6901', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.142857143
6045-1903-5401,,PRD,"[['6045-1902-6901', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.142857143
6045-1903-5402,,PRD,"[['6045-1902-6901', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.142857143
6045-1903-5500,,PRD,"[['6045-1900-3100', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.03626943
6045-1903-5501,,PRD,"[['6045-1900-3100', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.03626943
6045-1903-5600,,PRD,"[['6045-1900-0000', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1903-5601,,PRD,"[['6045-1900-0000', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1903-5700,,PRD,"[['6045-1901-2200', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",150-300.0-600.0,0
6045-1903-9000,,PRD,"[['6045-1903-9500', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.011173184
6045-1903-9001,,PRD,"[['6045-1903-9500', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.011173184
6045-1904-3400,,SA,"[['6045-1901-8801', 1.0]]",-,SA,21,[5.955],0,50-100-200,0.305555556
6045-1904-3401,,PRD,"[['6045-1901-8802', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.305555556
6045-1904-3402,,PRD,"[['6045-1901-8802', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.305555556
6045-1904-3600,,PRD,"[['6045-1800-3000', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.025
6045-1904-3601,,PRD,"[['6045-1800-3001', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.025
6045-1904-4500,,PRD,"[['6045-1904-3000', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.033333333
6045-1904-4501,,PRD,"[['6045-1904-3000', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.033333333
6045-1904-5000,,PRD,"[['6045-1800-0200', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.242718447
6045-1904-5001,,PRD,"[['6045-1800-0200', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.242718447
6045-1904-5500,,PRD,"[['6045-1904-5700', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1904-6200,,PRD,"[['6045-1904-6500', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-1904-6300,,PRD,"[['6045-1904-6400', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.001
6045-2000-0000,,PRD,"[['6045-2000-0700', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0
6045-2000-2400,,PRD,"[['6045-2000-2500', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6045-2000-3900,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.084210526
6045-2000-3901,,PRD,"[['6045-2000-9500', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.084210526
6045-2000-3902,,Phantom,"[['6045-2000-9500', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.084210526
6045-2000-4400,,PRD,"[['6045-2000-4600', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6045-2000-4401,,PRD,"[['6045-2000-4600', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6045-2001-2700,,PRD,"[['6045-2001-2800', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.166666667
6045-2001-2701,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.166666667
6045-2001-6100,,PRD,"[['6045-2001-6200', 1.0]]",-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6047-1700-0000,,SA,"[['6047-1700-0600', 1.0], ['6047-1700-0800', 1.0]]",-,SA,21,[8.996],0,624-1249.2105263157894-2498.4210526315787,0.005094114
6047-1700-6500,,SA,"[['6047-1700-0600', 1.0], ['6047-1700-0800', 1.0], ['6047-1700-6601', 1.0]]",-,SA,21,[8.959],0,229-459.0-918.0,0
6047-1700-6600,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.01
6047-1700-6800,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[2.417, 0, 3.75, 2.124, 2.7666666666666666]","[10, 54, 10, 10, 10]",290-580-1160,0
6047-1700-8000,,SA,"[['6047-1700-6801', 1.0]]",-,SA,21,[2.566],0,50-100-200,0
6047-1700-8001,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0
6047-1700-8002,,SA,"[['6047-1700-6802', 1.0]]",-,SA,21,[2.566],0,50-100-200,0
6047-1700-8003,,SA,"[['6047-1700-6802', 1.0]]",-,SA,21,[2.566],0,50-100-200,0
6047-1800-0000,,SA,"[['6047-1700-0001', 1.0]]",-,SA,21,[3.244],0,624-1249.2105263157894-2498.4210526315787,0.000713976
6047-1800-0002,,SA,"[['6047-1700-0003', 1.0]]",-,SA,21,[3.244],0,624-1249.2105263157894-2498.4210526315787,0.000713976
6047-1800-0003,,SA,"[['6047-1700-0004', 1.0]]",-,SA,21,[3.244],0,624-1249.2105263157894-2498.4210526315787,0.000713976
6047-1800-0600,,SA,"[['6047-1700-6501', 1.0]]",-,SA,21,[3.243],0,229-459.0-918.0,0
6047-1800-0602,,SA,"[['6047-1700-6503', 1.0]]",-,SA,21,[3.243],0,229-459.0-918.0,0
6047-1800-0603,,SA,"[['6047-1700-6504', 1.0]]",-,SA,21,[3.243],0,229-459.0-918.0,0
6047-1800-7900,,SA,"[['6047-1800-9302', 1.0]]",-,SA,21,[9.96],0,50-100-200,0
6047-1800-7901,,SA,"[['6047-1800-9303', 1.0]]",-,SA,21,[9.96],0,50-100-200,0
6047-1800-7902,,SA,"[['6047-1800-9304', 1.0]]",-,SA,21,[9.96],0,50-100-200,0
6047-1800-9200,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[0.617, 1.45, 3.75, 2.433, 0.6666666666666666]","[10, 68.083, 10, 10, 10]",8-16.0-32.0,0
6047-1800-9300,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Kitting', 'Depanelize']",2,"[0.617, 1.667, 3.75, 2.433, 3, 0.6666666666666666]","[10, 126.841, 10, 10, 10, 10]",18-36.0-72.0,0.096805421
6047-1800-9301,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Kitting', 'Depanelize']",2,"[0.617, 1.667, 3.75, 2.433, 3, 0.6666666666666666]","[10, 126.841, 10, 10, 10, 10]",18-36.0-72.0,0.096805421
6047-2000-0000,,SA,"[['6047-2000-0700', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6050-1700-0000,,SA,"[['6050-1700-0300', 1.0]]",-,SA,21,[9.96],0,340-680.8-1361.6,0.00622822
6050-1700-0001,,SA,"[['6050-1700-0300', 1.0], ['6050-1700-2101', 1.0]]",-,SA,21,[9.96],0,340-680.8-1361.6,0.00622822
6050-1700-0002,,SA,"[['6050-1700-0301', 1.0], ['6050-1700-2102', 1.0]]",-,SA,21,[9.96],0,340-680.8-1361.6,0.00622822
6050-1700-0003,,SA,"[['6050-1700-0302', 1.0], ['6050-1800-0000', 1.0]]",-,SA,21,[9.96],0,340-680.8-1361.6,0.00622822
6050-1700-0004,,SA,"[['6050-1700-0302', 1.0], ['6050-1800-0000', 1.0]]",-,SA,21,[9.96],0,340-680.8-1361.6,0.00622822
6050-1700-0005,,SA,"[['6050-1700-0302', 1.0], ['6050-1800-0000', 1.0]]",-,SA,21,[9.96],0,340-680.8-1361.6,0.00622822
6050-1700-0006,,SA,"[['6050-1700-0302', 1.0], ['6050-1800-0000', 1.0]]",-,SA,21,[9.96],0,340-680.8-1361.6,0.00622822
6050-1700-0007,,SA,"[['6050-1700-0302', 1.0], ['6050-1800-0001', 1.0]]",-,SA,21,[9.96],0,340-680.8-1361.6,0.00622822
6050-1700-0008,,Phantom,"[['6050-1800-0001', 1.0]]",-,Phantom,31,[0],0,340-680.8-1361.6,0.00622822
6050-1900-1201,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[0.617, 0.583, 0.6666666666666666]","[10, 18.578, 10]",383-767.0-1534.0,0.009889173
6050-1900-1202,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[0.617, 0.583, 0.6666666666666666]","[10, 18.578, 10]",383-767.0-1534.0,0.009889173
6050-1900-2401,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[5.217, 0.5, 3.75, 1.653, 6.033333333333333]","[10, 25.844, 10, 5.1, 10]",388-777.6-1555.2,0.011686992
6050-1900-7900,,SA,"[['6050-1900-0001', 1.0]]",-,SA,21,[0.64],0,473-946.0-1892.0,0.002032896
6050-1900-7901,,SA,"[['6050-1900-0002', 1.0]]",-,SA,21,[0.64],0,473-946.0-1892.0,0.002032896
6065-1900-0400,IM_Automated,IM,[],1,IM_OP1,23,[0.333],120,964-1928.5-3857.0,0
6065-1900-1000,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0
6065-1900-4500,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[1.317, 1.083, 1.4833333333333334]","[10, 42.178, 10]",330-660.6-1321.2,0.006241672
6065-1902-0500,,Phantom,"[['6065-1902-0900', 1.0], ['6065-1902-3400', 1.0]]",-,Phantom,31,[0],0,501-1003.3333333333334-2006.6666666666667,0.002892834
6065-1902-0501,,SA,"[['6065-1900-4501', 1.0], ['6065-1902-0700', 1.0], ['6065-1902-0800', 1.0]]",-,SA,21,[11.191],0,501-1003.3333333333334-2006.6666666666667,0.002892834
6065-1902-0901,,SA,"[['6065-2000-0000', 1.0]]",-,SA,21,[4.466],0,833-1666.6666666666667-3333.3333333333335,0
6065-1902-0902,,Phantom,[],-,Phantom,31,[0],0,833-1666.6666666666667-3333.3333333333335,0
6065-1902-7100,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0
6065-2000-0100,,Phantom,"[['6065-1902-0502', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6080-2000-0200,,SA,"[['6080-2000-0300', 1.0]]",-,SA,21,[6.723],0,50-100-200,0.005620582
6080-2000-0201,,SA,"[['6080-2000-0301', 1.0]]",-,SA,21,[6.723],0,50-100-200,0.005620582
6080-2001-1100,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[1.017, 0.667, 1.1333333333333333]","[10, 83.967, 10]",290-580-1160,0
6080-2001-1500,,PRD,[],-,"['LaserMarking', 'SMD', 'Depanelize']",1,"[1.017, 0.667, 1.1333333333333333]","[10, 55.35, 10]",290-580-1160,0.018518519
6080-2001-9100,,MILL,"[['6080-2001-9900', 1.0], ['6080-2002-0700', 1.0], ['6080-2002-0900', 1.0], ['6080-2002-1100', 1.0], ['6080-2002-1300', 1.0], ['6080-2002-1500', 1.0], ['6080-2002-1700', 1.0], ['6080-2002-1900', 1.0], ['6080-2002-2100', 1.0], ['6080-2002-2300', 1.0], ['6080-2002-2500', 2.0], ['6602-1800-1900', 4.0], ['6602-1800-6700', 5.0], ['6782-2001-2000', 1.0], ['6782-2001-2200', 1.0]]",-,MILL,20,[0],0,50-100-200,0
6142-0800-0001,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6142-1100-2003,,Phantom,[],-,Phantom,31,[0],0,561-1122.5-2245.0,0.013090748
6142-1100-2004,,Phantom,[],-,Phantom,31,[0],0,561-1122.5-2245.0,0.013090748
6142-1100-2005,,SA,"[['6142-1100-2104', 1.0], ['6142-1100-2202', 1.0]]",-,SA,21,[8.554],0,561-1122.5-2245.0,0.013090748
6142-1100-2006,,SA,"[['6142-1100-2105', 1.0], ['6142-1100-2202', 1.0]]",-,SA,21,[8.554],0,561-1122.5-2245.0,0.013090748
6142-1100-2007,,SA,"[['6142-1100-2106', 1.0], ['6142-1100-2202', 1.0]]",-,SA,21,[8.554],0,561-1122.5-2245.0,0.013090748
6142-1100-2008,,SA,"[['6142-1100-2202', 1.0]]",-,SA,21,[8.554],0,561-1122.5-2245.0,0.013090748
6142-1100-2405,IM_Semi-Automated,IM,[],22,IM_OP0,22,[0.476],240,85-170-340,0.04
6165-0400-0202,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6178-0400-9205,,Phantom,"[['6178-0401-7504', 1.0], ['6178-0401-8103', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6178-0401-7505,,SA,"[['6178-1900-0200', 1.0]]",-,SA,21,[3.887],0,362-725.0-1450.0,0
6178-0401-8104,,SA,"[['6178-1900-0000', 1.0]]",-,SA,21,[1.29],0,233-466.6-933.2,0.002996704
6178-0500-7504,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6178-0501-4102,,SA,"[['6178-0501-5603', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6178-0600-5002,,Phantom,[],-,Phantom,31,[0],0,50-100-200,0.02
6184-0500-1913,,Phantom,"[['6184-0400-9605', 1.0], ['6184-0500-2109', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6184-0600-0401,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.617, 0.833, 3.75, 2.433, 1.8333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6190-0400-6407,,SA,"[['6190-0400-9003', 1.0], ['6190-0500-0400', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6190-0400-6408,,Phantom,"[['6190-0400-9004', 1.0], ['6190-0500-0400', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6190-0401-0105,,Phantom,"[['6190-0400-9003', 1.0], ['6190-0500-0500', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6190-0401-0106,,SA,"[['6190-0400-9004', 1.0], ['6190-0500-0500', 1.0]]",-,SA,21,[9.96],0,50-100-200,0.02
6190-0401-0207,,Phantom,"[['6190-0400-9003', 1.0], ['6190-0500-0400', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6190-0401-0208,,Phantom,"[['6190-0400-9003', 1.0], ['6190-0500-0400', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6190-0401-0807,,Phantom,"[['6190-0400-9003', 1.0], ['6190-0500-0500', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6190-0401-0808,,Phantom,"[['6190-0400-9003', 1.0], ['6190-0500-0500', 1.0]]",-,Phantom,31,[0],0,50-100-200,0.02
6190-0800-0000,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6190-1100-0000,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6190-1100-1700,,SA,[],-,SA,21,[9.96],0,50-100-200,0.02
6298-1000-0003,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'Depanelize']",0,"[1.017, 0.833, 3.75, 2.433, 1.1333333333333333]","[10, 54, 10, 10, 10]",290-580-1160,0.01
6298-1100-0608,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'ICT', 'Kitting', 'Depanelize']",3,"[1.017, 2.5, 3.75, 2.227, 1.5, 0.85, 7.933, 3, 1.1333333333333333]","[10, 94.784, 10, 5.16, 10, 3.616, 10, 10, 10]",963-1927.6363636363637-3855.2727272727275,0.004846394
6298-1100-0609,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'ICT', 'Kitting', 'Depanelize']",3,"[1.017, 2.5, 3.75, 2.227, 1.5, 0.85, 7.933, 3, 1.1333333333333333]","[10, 94.784, 10, 5.16, 10, 3.616, 10, 10, 10]",963-1927.6363636363637-3855.2727272727275,0.004846394
6298-1100-0610,,PRD,[],-,"['LaserMarking', 'SMD', 'CA', 'Selective', 'CA_BOT', 'Selective_BOT', 'ICT', 'Kitting', 'Depanelize']",3,"[1.017, 2.5, 3.75, 2.227, 1.5, 0.85, 7.933, 3, 1.1333333333333333]","[10, 94.784, 10, 5.16, 10, 3.616, 10, 10, 10]",963-1927.6363636363637-3855.2727272727275,0.004846394
